time,flex0,flex1,flex2,flex3,flex4,gyro
14.853,78.00,79.00,80.00,81.00,77.00,48.60
14.893,79.00,80.00,81.00,82.00,78.00,50.40
14.936,79.00,80.00,81.00,82.00,78.00,50.40
14.974,79.00,80.00,81.00,82.00,78.00,50.40
15.017,80.00,81.00,82.00,83.00,79.00,52.20
15.054,80.00,81.00,82.00,83.00,79.00,52.20
15.093,81.00,82.00,83.00,84.00,80.00,54.00
15.139,81.00,82.00,83.00,84.00,80.00,54.00
15.172,82.00,83.00,84.00,85.00,81.00,55.80
15.213,82.00,83.00,84.00,85.00,81.00,55.80
15.255,83.00,84.00,85.00,86.00,82.00,57.60
15.295,83.00,84.00,85.00,86.00,82.00,57.60
15.333,83.00,84.00,85.00,86.00,82.00,57.60
15.374,84.00,85.00,86.00,87.00,83.00,59.40
15.415,84.00,85.00,86.00,87.00,83.00,59.40
15.451,85.00,86.00,87.00,88.00,84.00,61.20
15.493,85.00,86.00,87.00,88.00,84.00,61.20
15.534,86.00,87.00,88.00,89.00,85.00,63.00
15.573,86.00,87.00,88.00,89.00,85.00,63.00
15.607,87.00,88.00,89.00,90.00,86.00,64.80
15.648,87.00,88.00,89.00,90.00,86.00,64.80
15.693,87.00,88.00,89.00,90.00,86.00,64.80
15.733,88.00,89.00,90.00,91.00,87.00,66.60
15.776,88.00,89.00,90.00,91.00,87.00,66.60
15.808,89.00,90.00,91.00,92.00,88.00,68.40
15.853,89.00,90.00,91.00,92.00,88.00,68.40
15.896,90.00,91.00,92.00,93.00,89.00,70.20
15.933,90.00,91.00,92.00,93.00,89.00,70.20
15.974,90.00,91.00,92.00,93.00,89.00,70.20
16.016,91.00,92.00,93.00,94.00,90.00,72.00
16.054,91.00,92.00,93.00,94.00,90.00,72.00
16.096,92.00,93.00,94.00,95.00,91.00,73.80
16.137,92.00,93.00,94.00,95.00,91.00,73.80
16.174,93.00,94.00,95.00,96.00,92.00,75.60
16.217,93.00,94.00,95.00,96.00,92.00,75.60
16.256,93.00,94.00,95.00,96.00,92.00,75.60
16.293,94.00,95.00,96.00,97.00,93.00,77.40
16.333,94.00,95.00,96.00,97.00,93.00,77.40
16.374,95.00,96.00,97.00,98.00,94.00,79.20
16.413,95.00,96.00,97.00,98.00,94.00,79.20
16.455,96.00,97.00,98.00,99.00,95.00,81.00
16.495,96.00,97.00,98.00,99.00,95.00,81.00
16.533,97.00,98.00,99.00,100.00,96.00,82.80
16.575,97.00,98.00,99.00,100.00,96.00,82.80
16.615,97.00,98.00,99.00,100.00,96.00,82.80
16.653,98.00,99.00,100.00,101.00,97.00,84.60
16.692,98.00,99.00,100.00,101.00,97.00,84.60
16.736,99.00,100.00,101.00,102.00,98.00,86.40
16.772,99.00,100.00,101.00,102.00,98.00,86.40
16.812,100.00,101.00,102.00,103.00,99.00,88.20
16.856,100.00,101.00,102.00,103.00,99.00,88.20
16.889,100.00,101.00,102.00,103.00,99.00,88.20
16.937,101.00,102.00,103.00,104.00,100.00,90.00
16.975,101.00,102.00,103.00,104.00,100.00,90.00
17.013,1.00,2.00,3.00,4.00,0.00,-90.00
17.054,1.00,2.00,3.00,4.00,0.00,-90.00
17.094,2.00,3.00,4.00,5.00,1.00,-88.20
17.133,2.00,3.00,4.00,5.00,1.00,-88.20
17.168,2.00,3.00,4.00,5.00,1.00,-88.20
17.216,3.00,4.00,5.00,6.00,2.00,-86.40
17.253,3.00,4.00,5.00,6.00,2.00,-86.40
17.294,4.00,5.00,6.00,7.00,3.00,-84.60
17.336,4.00,5.00,6.00,7.00,3.00,-84.60
17.372,5.00,6.00,7.00,8.00,4.00,-82.80
17.415,5.00,6.00,7.00,8.00,4.00,-82.80
17.455,6.00,7.00,8.00,9.00,5.00,-81.00
17.493,6.00,7.00,8.00,9.00,5.00,-81.00
17.534,6.00,7.00,8.00,9.00,5.00,-81.00
17.576,7.00,8.00,9.00,10.00,6.00,-79.20
17.614,7.00,8.00,9.00,10.00,6.00,-79.20
17.656,8.00,9.00,10.00,11.00,7.00,-77.40
17.694,8.00,9.00,10.00,11.00,7.00,-77.40
17.733,9.00,10.00,11.00,12.00,8.00,-75.60
17.774,9.00,10.00,11.00,12.00,8.00,-75.60
17.813,10.00,11.00,12.00,13.00,9.00,-73.80
17.854,10.00,11.00,12.00,13.00,9.00,-73.80
17.895,10.00,11.00,12.00,13.00,9.00,-73.80
17.928,11.00,12.00,13.00,14.00,10.00,-72.00
17.973,11.00,12.00,13.00,14.00,10.00,-72.00
18.011,12.00,13.00,14.00,15.00,11.00,-70.20
18.056,12.00,13.00,14.00,15.00,11.00,-70.20
18.093,13.00,14.00,15.00,16.00,12.00,-68.40
18.132,13.00,14.00,15.00,16.00,12.00,-68.40
18.176,13.00,14.00,15.00,16.00,12.00,-68.40
18.213,14.00,15.00,16.00,17.00,13.00,-66.60
18.252,14.00,15.00,16.00,17.00,13.00,-66.60
18.295,15.00,16.00,17.00,18.00,14.00,-64.80
18.333,15.00,16.00,17.00,18.00,14.00,-64.80
18.374,16.00,17.00,18.00,19.00,15.00,-63.00
18.414,16.00,17.00,18.00,19.00,15.00,-63.00
18.453,17.00,18.00,19.00,20.00,16.00,-61.20
18.493,17.00,18.00,19.00,20.00,16.00,-61.20
18.536,17.00,18.00,19.00,20.00,16.00,-61.20
18.572,18.00,19.00,20.00,21.00,17.00,-59.40
18.612,18.00,19.00,20.00,21.00,17.00,-59.40
18.653,19.00,20.00,21.00,22.00,18.00,-57.60
18.693,19.00,20.00,21.00,22.00,18.00,-57.60
18.733,20.00,21.00,22.00,23.00,19.00,-55.80
18.776,20.00,21.00,22.00,23.00,19.00,-55.80
18.812,20.00,21.00,22.00,23.00,19.00,-55.80
18.857,21.00,22.00,23.00,24.00,20.00,-54.00
18.895,21.00,22.00,23.00,24.00,20.00,-54.00
18.933,22.00,23.00,24.00,25.00,21.00,-52.20
18.975,22.00,23.00,24.00,25.00,21.00,-52.20
19.013,23.00,24.00,25.00,26.00,22.00,-50.40
19.053,23.00,24.00,25.00,26.00,22.00,-50.40
19.094,23.00,24.00,25.00,26.00,22.00,-50.40
19.137,24.00,25.00,26.00,27.00,23.00,-48.60
19.17,24.00,25.00,26.00,27.00,23.00,-48.60
19.212,25.00,26.00,27.00,28.00,24.00,-46.80
19.256,25.00,26.00,27.00,28.00,24.00,-46.80
19.292,26.00,27.00,28.00,29.00,25.00,-45.00
19.336,26.00,27.00,28.00,29.00,25.00,-45.00
19.376,27.00,28.00,29.00,30.00,26.00,-43.20
19.414,27.00,28.00,29.00,30.00,26.00,-43.20
19.457,27.00,28.00,29.00,30.00,26.00,-43.20
19.495,28.00,29.00,30.00,31.00,27.00,-41.40
19.533,28.00,29.00,30.00,31.00,27.00,-41.40
19.574,29.00,30.00,31.00,32.00,28.00,-39.60
19.615,29.00,30.00,31.00,32.00,28.00,-39.60
19.653,30.00,31.00,32.00,33.00,29.00,-37.80
19.695,30.00,31.00,32.00,33.00,29.00,-37.80
19.734,31.00,32.00,33.00,34.00,30.00,-36.00
19.773,31.00,32.00,33.00,34.00,30.00,-36.00
19.814,31.00,32.00,33.00,34.00,30.00,-36.00
19.852,32.00,33.00,34.00,35.00,31.00,-34.20
19.892,32.00,33.00,34.00,35.00,31.00,-34.20
19.931,33.00,34.00,35.00,36.00,32.00,-32.40
19.97,33.00,34.00,35.00,36.00,32.00,-32.40
20.013,34.00,35.00,36.00,37.00,33.00,-30.60
20.057,34.00,35.00,36.00,37.00,33.00,-30.60
20.093,34.00,35.00,36.00,37.00,33.00,-30.60
20.135,35.00,36.00,37.00,38.00,34.00,-28.80
20.174,35.00,36.00,37.00,38.00,34.00,-28.80
20.216,36.00,37.00,38.00,39.00,35.00,-27.00
20.25,36.00,37.00,38.00,39.00,35.00,-27.00
20.293,37.00,38.00,39.00,40.00,36.00,-25.20
20.334,37.00,38.00,39.00,40.00,36.00,-25.20
20.372,37.00,38.00,39.00,40.00,36.00,-25.20
20.414,38.00,39.00,40.00,41.00,37.00,-23.40
20.456,38.00,39.00,40.00,41.00,37.00,-23.40
20.492,39.00,40.00,41.00,42.00,38.00,-21.60
20.531,39.00,40.00,41.00,42.00,38.00,-21.60
20.571,40.00,41.00,42.00,43.00,39.00,-19.80
20.612,40.00,41.00,42.00,43.00,39.00,-19.80
20.656,41.00,42.00,43.00,44.00,40.00,-18.00
20.692,41.00,42.00,43.00,44.00,40.00,-18.00
20.732,41.00,42.00,43.00,44.00,40.00,-18.00
20.772,42.00,43.00,44.00,45.00,41.00,-16.20
20.809,42.00,43.00,44.00,45.00,41.00,-16.20
20.852,43.00,44.00,45.00,46.00,42.00,-14.40
20.892,43.00,44.00,45.00,46.00,42.00,-14.40
20.936,44.00,45.00,46.00,47.00,43.00,-12.60
20.973,44.00,45.00,46.00,47.00,43.00,-12.60
21.014,44.00,45.00,46.00,47.00,43.00,-12.60
21.054,45.00,46.00,47.00,48.00,44.00,-10.80
21.093,45.00,46.00,47.00,48.00,44.00,-10.80
21.133,46.00,47.00,48.00,49.00,45.00,-9.00
21.176,46.00,47.00,48.00,49.00,45.00,-9.00
21.213,47.00,48.00,49.00,50.00,46.00,-7.20
21.256,47.00,48.00,49.00,50.00,46.00,-7.20
21.296,48.00,49.00,50.00,51.00,47.00,-5.40
21.328,48.00,49.00,50.00,51.00,47.00,-5.40
21.376,48.00,49.00,50.00,51.00,47.00,-5.40
21.415,49.00,50.00,51.00,52.00,48.00,-3.60
21.453,49.00,50.00,51.00,52.00,48.00,-3.60
21.493,50.00,51.00,52.00,53.00,49.00,-1.80
